Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],693,0,45,62.75618144875953,19.921539998904336,2394.8674950006534,724.017316017316,8.655957038213648,0.0,45,50,55,58,64,73,85,110,2400,2400,2400
,Aggregated,693,0,45,62.75618144875953,19.921539998904336,2394.8674950006534,724.017316017316,8.655957038213648,0.0,45,50,55,58,64,73,85,110,2400,2400,2400
