Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],15,1,170.0,165.76115353327623,130.93013599973347,213.60818700031814,749.6,64.87461679729672,4.324974453153115,170,170,180,180,190,210,210,210,210,210,210
,Aggregated,15,1,170.0,165.76115353327623,130.93013599973347,213.60818700031814,749.6,64.87461679729672,4.324974453153115,170,170,180,180,190,210,210,210,210,210,210
