Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],25,5,240.0,243.23385095999583,221.56340000003638,274.88243400000556,561.68,83.97590062330669,16.79518012466134,240,250,250,260,270,270,270,270,270,270,270
,Aggregated,25,5,240.0,243.23385095999583,221.56340000003638,274.88243400000556,561.68,83.97590062330669,16.79518012466134,240,250,250,260,270,270,270,270,270,270,270
