Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],10,0,120.0,124.37579259999438,97.25695099996301,139.2554349999955,705.0,67.607973100618,0.0,130,130,130,140,140,140,140,140,140,140,140
,Aggregated,10,0,120.0,124.37579259999438,97.25695099996301,139.2554349999955,705.0,67.607973100618,0.0,130,130,130,140,140,140,140,140,140,140,140
