Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],2279,970,32,34.11576396796707,8.98236100010763,215.85098599962294,426.471259324265,37.890603240064344,16.127198395288463,32,38,42,44,54,70,140,160,210,220,220
,Aggregated,2279,970,32,34.11576396796707,8.98236100010763,215.85098599962294,426.471259324265,37.890603240064344,16.127198395288463,32,38,42,44,54,70,140,160,210,220,220
