Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],15,1,160.0,161.00249079984982,134.91303600039828,184.690129000046,782.2,74.93602135361022,4.995734756907347,160,170,170,180,180,180,180,180,180,180,180
,Aggregated,15,1,160.0,161.00249079984982,134.91303600039828,184.690129000046,782.2,74.93602135361022,4.995734756907347,160,170,170,180,180,180,180,180,180,180,180
