Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],15,5,170.0,166.414113999978,146.67997899982765,186.3056019999476,483.4,73.36992039631579,24.456640132105264,170,170,180,180,180,190,190,190,190,190,190
,Aggregated,15,5,170.0,166.414113999978,146.67997899982765,186.3056019999476,483.4,73.36992039631579,24.456640132105264,170,170,180,180,180,190,190,190,190,190,190
