Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],25,1,280.0,305.99492939999436,227.63729799999055,940.9136030000127,673.2,26.093398388323745,1.0437359355329499,280,300,300,310,330,330,940,940,940,940,940
,Aggregated,25,1,280.0,305.99492939999436,227.63729799999055,940.9136030000127,673.2,26.093398388323745,1.0437359355329499,280,300,300,310,330,330,940,940,940,940,940
