timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783810079257,2026-07-11T22:47:59.257000+00:00,12.7,13.0,3008,421,,0
1783810079260,2026-07-11T22:47:59.260000+00:00,7.15,8.0,3008,421,,0
1783810079262,2026-07-11T22:47:59.262000+00:00,8.61,9.0,3008,421,,0
1783810079262,2026-07-11T22:47:59.262000+00:00,15.57,16.0,3008,421,,0
1783810079267,2026-07-11T22:47:59.267000+00:00,28.2,29.0,3008,421,,0
1783810079270,2026-07-11T22:47:59.270000+00:00,16.48,17.0,3008,421,,0
1783810079274,2026-07-11T22:47:59.274000+00:00,23.02,24.0,3008,421,,0
1783810079276,2026-07-11T22:47:59.276000+00:00,19.86,20.0,3008,421,,0
1783810079277,2026-07-11T22:47:59.277000+00:00,19.53,20.0,3008,421,,0
1783810079280,2026-07-11T22:47:59.280000+00:00,10.6,11.0,3008,421,,0
1783810079282,2026-07-11T22:47:59.282000+00:00,10.93,11.0,3008,421,,0
1783810079289,2026-07-11T22:47:59.289000+00:00,31.02,32.0,3008,421,,0
1783810079305,2026-07-11T22:47:59.305000+00:00,28.21,29.0,3008,421,,0
1783810079316,2026-07-11T22:47:59.316000+00:00,40.52,41.0,3008,421,,0
1783810079320,2026-07-11T22:47:59.320000+00:00,48.67,49.0,3008,421,,0
1783810079320,2026-07-11T22:47:59.320000+00:00,42.94,43.0,3008,421,,0
1783810080265,2026-07-11T22:48:00.265000+00:00,17.58,18.0,3008,421,,0
1783810080265,2026-07-11T22:48:00.265000+00:00,9.17,10.0,3008,421,,0
1783810080269,2026-07-11T22:48:00.269000+00:00,22.33,23.0,3008,421,,0
1783810080272,2026-07-11T22:48:00.272000+00:00,27.35,28.0,3008,421,,0
1783810080272,2026-07-11T22:48:00.272000+00:00,28.71,29.0,3008,421,,0
1783810080277,2026-07-11T22:48:00.277000+00:00,17.83,18.0,3008,421,,0
1783810080279,2026-07-11T22:48:00.279000+00:00,21.7,22.0,3008,421,,0
1783810080281,2026-07-11T22:48:00.281000+00:00,22.61,23.0,3008,421,,0
1783810080286,2026-07-11T22:48:00.286000+00:00,15.68,16.0,3008,421,,0
1783810080286,2026-07-11T22:48:00.286000+00:00,27.73,28.0,3008,421,,0
1783810080288,2026-07-11T22:48:00.288000+00:00,33.96,34.0,3008,421,,0
1783810080307,2026-07-11T22:48:00.307000+00:00,18.03,19.0,3008,421,,0
1783810080312,2026-07-11T22:48:00.312000+00:00,30.78,31.0,3008,421,,0
1783810080312,2026-07-11T22:48:00.312000+00:00,33.07,34.0,3008,421,,0
1783810080314,2026-07-11T22:48:00.314000+00:00,41.05,42.0,3008,421,,0
1783810081260,2026-07-11T22:48:01.260000+00:00,14.8,15.0,3008,421,,0
