Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],1136,268,36,35.88572280545392,9.437687000172446,114.45422999986476,557.9427816901408,18.90744709465236,4.460559701907423,36,40,43,46,56,64,75,85,110,110,110
,Aggregated,1136,268,36,35.88572280545392,9.437687000172446,114.45422999986476,557.9427816901408,18.90744709465236,4.460559701907423,36,40,43,46,56,64,75,85,110,110,110
