Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],50,17,550.0,529.5590045400422,383.9229830000477,710.9887810001965,493.24,67.5869034647299,22.979547178008165,550,550,580,630,650,660,710,710,710,710,710
,Aggregated,50,17,550.0,529.5590045400422,383.9229830000477,710.9887810001965,493.24,67.5869034647299,22.979547178008165,550,550,580,630,650,660,710,710,710,710,710
