Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],5,0,350.0,3583.740663199978,103.71554800008198,8635.372154999914,674.0,0.578415660297743,0.0,350,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
,Aggregated,5,0,350.0,3583.740663199978,103.71554800008198,8635.372154999914,674.0,0.578415660297743,0.0,350,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
