Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],2275,966,32,35.7722288272537,9.313678000125947,292.55008700010876,428.47648351648354,37.85488542500433,16.073766734309533,32,39,43,46,57,73,130,180,250,290,290
,Aggregated,2275,966,32,35.7722288272537,9.313678000125947,292.55008700010876,428.47648351648354,37.85488542500433,16.073766734309533,32,39,43,46,57,73,130,180,250,290,290
