Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],1,0,79.29280799999106,79.29280799999106,79.29280799999106,79.29280799999106,698.0,12.430403380919499,0.0,79,79,79,79,79,79,79,79,79,79,79
,Aggregated,1,0,79.29280799999106,79.29280799999106,79.29280799999106,79.29280799999106,698.0,12.430403380919499,0.0,79,79,79,79,79,79,79,79,79,79,79
