timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783809435429,2026-07-11T22:37:15.429000+00:00,20.77,21.0,3008,721,,0
1783809435444,2026-07-11T22:37:15.444000+00:00,21.3,22.0,3008,724,,0
1783809435451,2026-07-11T22:37:15.451000+00:00,19.2,20.0,3008,717,,0
1783809435452,2026-07-11T22:37:15.452000+00:00,35.6,36.0,3008,722,,0
1783809435458,2026-07-11T22:37:15.458000+00:00,42.78,43.0,3008,719,,0
1783809435458,2026-07-11T22:37:15.458000+00:00,34.74,35.0,3008,721,,0
1783809435459,2026-07-11T22:37:15.459000+00:00,47.62,48.0,3008,715,,0
1783809435497,2026-07-11T22:37:15.497000+00:00,16.26,17.0,3008,718,,0
1783809435502,2026-07-11T22:37:15.502000+00:00,16.85,17.0,3008,721,,0
1783809435554,2026-07-11T22:37:15.554000+00:00,67.07,68.0,3008,722,,0
1783809435566,2026-07-11T22:37:15.566000+00:00,85.4,86.0,3008,725,,0
1783809435573,2026-07-11T22:37:15.573000+00:00,98.61,99.0,3008,722,,0
1783809435580,2026-07-11T22:37:15.580000+00:00,107.05,108.0,3008,715,,0
1783809435580,2026-07-11T22:37:15.580000+00:00,108.7,109.0,3008,720,,0
1783809435583,2026-07-11T22:37:15.583000+00:00,108.9,109.0,3008,722,,0
1783809470930,2026-07-11T22:37:50.930000+00:00,14.99,15.0,3008,720,,0
1783809470935,2026-07-11T22:37:50.935000+00:00,15.82,16.0,3008,725,,0
1783809470938,2026-07-11T22:37:50.938000+00:00,16.74,17.0,3008,722,,0
1783809470944,2026-07-11T22:37:50.944000+00:00,28.05,29.0,3008,722,,0
1783809470946,2026-07-11T22:37:50.946000+00:00,29.4,30.0,3008,723,,0
1783809470958,2026-07-11T22:37:50.958000+00:00,37.32,38.0,3008,723,,0
1783809470972,2026-07-11T22:37:50.972000+00:00,55.73,56.0,3008,718,,0
1783809470977,2026-07-11T22:37:50.977000+00:00,16.89,17.0,3008,726,,0
1783809470981,2026-07-11T22:37:50.981000+00:00,24.34,25.0,3008,718,,0
1783809471043,2026-07-11T22:37:51.043000+00:00,101.72,102.0,3008,721,,0
1783809471054,2026-07-11T22:37:51.054000+00:00,107.38,108.0,3008,722,,0
1783809471055,2026-07-11T22:37:51.055000+00:00,108.8,109.0,3008,726,,0
1783809471063,2026-07-11T22:37:51.063000+00:00,113.85,114.0,3008,722,,0
1783809471064,2026-07-11T22:37:51.064000+00:00,110.8,111.0,3008,723,,0
1783809471080,2026-07-11T22:37:51.080000+00:00,114.78,115.0,3008,723,,0
