Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],15,2,160.0,162.60299720009547,135.20594000056008,211.65334199940844,723.5333333333333,65.77855843422621,8.770474457896828,160,170,170,170,190,210,210,210,210,210,210
,Aggregated,15,2,160.0,162.60299720009547,135.20594000056008,211.65334199940844,723.5333333333333,65.77855843422621,8.770474457896828,160,170,170,170,190,210,210,210,210,210,210
