Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],15,0,150.0,153.05611413338434,127.55720800032577,186.39824199999566,689.7333333333333,73.45764144620853,0.0,150,170,170,170,170,190,190,190,190,190,190
,Aggregated,15,0,150.0,153.05611413338434,127.55720800032577,186.39824199999566,689.7333333333333,73.45764144620853,0.0,150,170,170,170,170,190,190,190,190,190,190
