Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],10,0,130.0,146.70008490002147,124.03586400000677,231.78976500003046,707.2,40.89271072502766,0.0,140,140,150,160,230,230,230,230,230,230,230
,Aggregated,10,0,130.0,146.70008490002147,124.03586400000677,231.78976500003046,707.2,40.89271072502766,0.0,140,140,150,160,230,230,230,230,230,230,230
