Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],15,0,170.0,187.3153884000203,131.7369600001257,257.24227700015945,741.8,54.426290205794494,0.0,170,230,250,250,250,260,260,260,260,260,260
,Aggregated,15,0,170.0,187.3153884000203,131.7369600001257,257.24227700015945,741.8,54.426290205794494,0.0,170,230,250,250,250,260,260,260,260,260,260
