timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783803218925,2026-07-11T20:53:38.925000+00:00,135.4,8890.0,3008,712,8754.52,1
1783803238301,2026-07-11T20:53:58.301000+00:00,101.64,8074.0,3008,711,7972.32,1
1783803258423,2026-07-11T20:54:18.423000+00:00,111.46,8761.0,3008,712,8648.61,1
1783803278393,2026-07-11T20:54:38.393000+00:00,107.58,8426.0,3008,712,8317.66,1
1783803298809,2026-07-11T20:54:58.809000+00:00,110.68,8883.0,3008,712,8771.99,1
1783803318097,2026-07-11T20:55:18.097000+00:00,99.96,8018.0,3008,712,7917.31,1
1783803337787,2026-07-11T20:55:37.787000+00:00,119.06,8511.0,3008,712,8391.79,1
1783803356528,2026-07-11T20:55:56.528000+00:00,94.82,7189.0,3008,712,7093.41,1
1783803375006,2026-07-11T20:56:15.006000+00:00,95.5,7249.0,3008,712,7153.2,1
1783803393310,2026-07-11T20:56:33.310000+00:00,93.46,6994.0,3008,712,6900.41,1
