Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],696,0,42,53.98857131035061,24.61893899999268,2520.9669609994307,719.6795977011494,8.687139941491374,0.0,42,45,48,50,57,64,73,81,2500,2500,2500
,Aggregated,696,0,42,53.98857131035061,24.61893899999268,2520.9669609994307,719.6795977011494,8.687139941491374,0.0,42,45,48,50,57,64,73,81,2500,2500,2500
