timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783814327943,2026-07-11T23:58:47.943000+00:00,160.66,7649.0,3008,715,7488.01,1
1783814327981,2026-07-11T23:58:47.981000+00:00,22.92,23.0,3008,716,,0
1783814328100,2026-07-11T23:58:48.100000+00:00,48.04,49.0,3008,718,,0
1783814328223,2026-07-11T23:58:48.223000+00:00,78.46,79.0,3008,718,,0
1783814328367,2026-07-11T23:58:48.367000+00:00,129.63,9060.0,3008,712,8929.81,1
1783814328416,2026-07-11T23:58:48.416000+00:00,24.3,25.0,3008,713,,0
1783814328803,2026-07-11T23:58:48.803000+00:00,149.01,8536.0,3008,713,8386.49,1
1783814328852,2026-07-11T23:58:48.852000+00:00,31.59,32.0,3008,714,,0
1783814328872,2026-07-11T23:58:48.872000+00:00,126.62,8572.0,3008,713,8444.86,1
1783814328931,2026-07-11T23:58:48.931000+00:00,42.38,43.0,3008,714,,0
1783814328984,2026-07-11T23:58:48.984000+00:00,16.78,17.0,3008,714,,0
1783814328990,2026-07-11T23:58:48.990000+00:00,170.26,8692.0,3008,716,8521.72,1
1783814329075,2026-07-11T23:58:49.075000+00:00,23.87,24.0,3008,714,,0
1783814329081,2026-07-11T23:58:49.081000+00:00,24.09,25.0,3008,719,,0
1783814329091,2026-07-11T23:58:49.091000+00:00,34.21,35.0,3008,714,,0
1783814329100,2026-07-11T23:58:49.100000+00:00,47.58,48.0,3008,714,,0
1783814329104,2026-07-11T23:58:49.104000+00:00,96.57,97.0,3008,716,,0
1783814329196,2026-07-11T23:58:49.196000+00:00,77.86,78.0,3008,715,,0
1783814329203,2026-07-11T23:58:49.203000+00:00,87.72,88.0,3008,721,,0
1783814329207,2026-07-11T23:58:49.207000+00:00,93.09,94.0,3008,715,,0
1783814329214,2026-07-11T23:58:49.214000+00:00,100.87,101.0,3008,714,,0
1783814329224,2026-07-11T23:58:49.224000+00:00,111.76,112.0,3008,718,,0
1783814329431,2026-07-11T23:58:49.431000+00:00,47.51,48.0,3008,720,,0
1783814329849,2026-07-11T23:58:49.849000+00:00,23.69,24.0,3008,721,,0
1783814329887,2026-07-11T23:58:49.887000+00:00,163.3,8593.0,3008,714,8429.64,1
1783814329969,2026-07-11T23:58:49.969000+00:00,79.0,79.0,3008,722,,0
1783814329992,2026-07-11T23:58:49.992000+00:00,27.34,28.0,3008,715,,0
1783814330002,2026-07-11T23:58:50.002000+00:00,99.9,100.0,3008,715,,0
1783814330072,2026-07-11T23:58:50.072000+00:00,18.41,19.0,3008,722,,0
1783814330076,2026-07-11T23:58:50.076000+00:00,16.21,17.0,3008,715,,0
1783814330080,2026-07-11T23:58:50.080000+00:00,26.86,27.0,3008,722,,0
