Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],10,0,120.0,125.03349440012244,114.3188949999967,149.78530499956833,675.6,63.13071958385512,0.0,120,130,130,130,150,150,150,150,150,150,150
,Aggregated,10,0,120.0,125.03349440012244,114.3188949999967,149.78530499956833,675.6,63.13071958385512,0.0,120,130,130,130,150,150,150,150,150,150,150
