Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],5,0,130.0,162.01317800000652,99.02576400008911,254.20134999990296,816.8,19.184028921235008,0.0,130,210,210,250,250,250,250,250,250,250,250
,Aggregated,5,0,130.0,162.01317800000652,99.02576400008911,254.20134999990296,816.8,19.184028921235008,0.0,130,210,210,250,250,250,250,250,250,250,250
