Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],10,0,150.0,191.72936819998085,102.86582999992788,274.1983270000219,727.4,34.62400919277588,0.0,230,240,240,260,270,270,270,270,270,270,270
,Aggregated,10,0,150.0,191.72936819998085,102.86582999992788,274.1983270000219,727.4,34.62400919277588,0.0,230,240,240,260,270,270,270,270,270,270,270
