Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],618,0,51,209.45234929775054,28.74355300082243,17499.01581800077,721.210355987055,7.724900775187191,0.0,51,70,85,97,120,130,170,7900,17000,17000,17000
,Aggregated,618,0,51,209.45234929775054,28.74355300082243,17499.01581800077,721.210355987055,7.724900775187191,0.0,51,70,85,97,120,130,170,7900,17000,17000,17000
