Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],10,0,140.0,137.7991926001414,127.82129500010342,146.03449300011562,838.1,62.61809463096967,0.0,140,140,140,140,150,150,150,150,150,150,150
,Aggregated,10,0,140.0,137.7991926001414,127.82129500010342,146.03449300011562,838.1,62.61809463096967,0.0,140,140,140,140,150,150,150,150,150,150,150
