timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783812737585,2026-07-11T23:32:17.585000+00:00,12.97,13.0,3008,421,,0
1783812737597,2026-07-11T23:32:17.597000+00:00,31.39,32.0,3008,421,,0
1783812737608,2026-07-11T23:32:17.608000+00:00,23.6,24.0,3008,421,,0
1783812737612,2026-07-11T23:32:17.612000+00:00,16.25,17.0,3008,421,,0
1783812737613,2026-07-11T23:32:17.613000+00:00,16.23,17.0,3008,421,,0
1783812737623,2026-07-11T23:32:17.623000+00:00,23.02,24.0,3008,421,,0
1783812737632,2026-07-11T23:32:17.632000+00:00,30.99,31.0,3008,421,,0
1783812737635,2026-07-11T23:32:17.635000+00:00,42.86,43.0,3008,421,,0
1783812737641,2026-07-11T23:32:17.641000+00:00,37.4,38.0,3008,421,,0
1783812737644,2026-07-11T23:32:17.644000+00:00,40.43,41.0,3008,421,,0
1783812773048,2026-07-11T23:32:53.048000+00:00,23.24,24.0,3008,421,,0
1783812773053,2026-07-11T23:32:53.053000+00:00,9.71,10.0,3008,421,,0
1783812773056,2026-07-11T23:32:53.056000+00:00,26.79,27.0,3008,421,,0
1783812773057,2026-07-11T23:32:53.057000+00:00,18.16,19.0,3008,421,,0
1783812773060,2026-07-11T23:32:53.060000+00:00,21.91,22.0,3008,421,,0
1783812773071,2026-07-11T23:32:53.071000+00:00,43.56,44.0,3008,421,,0
1783812773074,2026-07-11T23:32:53.074000+00:00,19.65,20.0,3008,421,,0
1783812773077,2026-07-11T23:32:53.077000+00:00,34.39,35.0,3008,421,,0
1783812773090,2026-07-11T23:32:53.090000+00:00,35.0,36.0,3008,421,,0
1783812773096,2026-07-11T23:32:53.096000+00:00,44.15,45.0,3008,421,,0
