Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],10,0,130.0,132.9980769998656,106.06013899996469,162.73203999935504,824.1,60.710027139497015,0.0,130,130,140,160,160,160,160,160,160,160,160
,Aggregated,10,0,130.0,132.9980769998656,106.06013899996469,162.73203999935504,824.1,60.710027139497015,0.0,130,130,140,160,160,160,160,160,160,160,160
