Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],50,14,440.0,415.3464993200032,263.174600000184,556.0102199997345,538.12,85.20945094066934,23.858646263387417,440,450,460,480,520,530,560,560,560,560,560
,Aggregated,50,14,440.0,415.3464993200032,263.174600000184,556.0102199997345,538.12,85.20945094066934,23.858646263387417,440,450,460,480,520,530,560,560,560,560,560
