Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],15,4,160.0,169.80410366656238,151.70250000028318,198.4137549998195,517.0,70.8499690877334,18.89332509006224,160,170,190,190,200,200,200,200,200,200,200
,Aggregated,15,4,160.0,169.80410366656238,151.70250000028318,198.4137549998195,517.0,70.8499690877334,18.89332509006224,160,170,190,190,200,200,200,200,200,200,200
