Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],1,0,88.24211600040144,88.24211600040144,88.24211600040144,88.24211600040144,615.0,11.111798741071997,0.0,88,88,88,88,88,88,88,88,88,88,88
,Aggregated,1,0,88.24211600040144,88.24211600040144,88.24211600040144,88.24211600040144,615.0,11.111798741071997,0.0,88,88,88,88,88,88,88,88,88,88,88
