Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],10,0,130.0,130.13415179984804,119.99686999934056,155.67521899993153,800.9,59.00448058296816,0.0,130,130,140,140,160,160,160,160,160,160,160
,Aggregated,10,0,130.0,130.13415179984804,119.99686999934056,155.67521899993153,800.9,59.00448058296816,0.0,130,130,140,140,160,160,160,160,160,160,160
