Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],10,0,150.0,152.29860810006812,137.2093939999104,170.07290200012903,721.6,55.222143080024175,0.0,150,160,160,160,170,170,170,170,170,170,170
,Aggregated,10,0,150.0,152.29860810006812,137.2093939999104,170.07290200012903,721.6,55.222143080024175,0.0,150,160,160,160,170,170,170,170,170,170,170
