Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],15,3,220.0,218.3358978000039,195.70799400003125,263.7558160000708,601.2,51.59955219657422,10.319910439314844,220,220,230,230,240,260,260,260,260,260,260
,Aggregated,15,3,220.0,218.3358978000039,195.70799400003125,263.7558160000708,601.2,51.59955219657422,10.319910439314844,220,220,230,230,240,260,260,260,260,260,260
