Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],10,0,130.0,134.9164883999947,122.80073300007643,148.83738399930735,694.8,61.82750874131028,0.0,130,140,140,140,150,150,150,150,150,150,150
,Aggregated,10,0,130.0,134.9164883999947,122.80073300007643,148.83738399930735,694.8,61.82750874131028,0.0,130,140,140,140,150,150,150,150,150,150,150
