timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783802554422,2026-07-11T20:42:34.422000+00:00,29.61,30.0,3008,421,,0
1783802554428,2026-07-11T20:42:34.428000+00:00,19.74,20.0,3008,421,,0
1783802554431,2026-07-11T20:42:34.431000+00:00,25.51,26.0,3008,421,,0
1783802554441,2026-07-11T20:42:34.441000+00:00,32.79,33.0,3008,421,,0
1783802554451,2026-07-11T20:42:34.451000+00:00,30.46,31.0,3008,421,,0
1783802554456,2026-07-11T20:42:34.456000+00:00,38.48,39.0,3008,421,,0
1783802554548,2026-07-11T20:42:34.548000+00:00,8.3,9.0,3008,421,,0
1783802554676,2026-07-11T20:42:34.676000+00:00,24.18,25.0,3008,421,,0
1783802554797,2026-07-11T20:42:34.797000+00:00,17.79,18.0,3008,421,,0
1783802554818,2026-07-11T20:42:34.818000+00:00,13.66,14.0,3008,421,,0
1783802555397,2026-07-11T20:42:35.397000+00:00,8.73,9.0,3008,421,,0
1783802555431,2026-07-11T20:42:35.431000+00:00,33.22,34.0,3008,421,,0
1783802555431,2026-07-11T20:42:35.431000+00:00,25.53,26.0,3008,421,,0
1783802555436,2026-07-11T20:42:35.436000+00:00,31.52,32.0,3008,421,,0
1783802555438,2026-07-11T20:42:35.438000+00:00,38.87,39.0,3008,421,,0
1783802555439,2026-07-11T20:42:35.439000+00:00,23.52,24.0,3008,421,,0
1783802555594,2026-07-11T20:42:35.594000+00:00,45.14,46.0,3008,421,,0
1783802555674,2026-07-11T20:42:35.674000+00:00,21.85,22.0,3008,421,,0
1783802555795,2026-07-11T20:42:35.795000+00:00,23.03,24.0,3008,421,,0
1783802555826,2026-07-11T20:42:35.826000+00:00,24.37,25.0,3008,421,,0
1783802556417,2026-07-11T20:42:36.417000+00:00,18.13,19.0,3008,421,,0
1783802556428,2026-07-11T20:42:36.428000+00:00,23.55,24.0,3008,421,,0
1783802556430,2026-07-11T20:42:36.430000+00:00,23.0,23.0,3008,421,,0
1783802556432,2026-07-11T20:42:36.432000+00:00,26.46,27.0,3008,421,,0
1783802556432,2026-07-11T20:42:36.432000+00:00,21.73,22.0,3008,421,,0
1783802556436,2026-07-11T20:42:36.436000+00:00,18.03,19.0,3008,421,,0
1783802556572,2026-07-11T20:42:36.572000+00:00,21.12,22.0,3008,421,,0
1783802556667,2026-07-11T20:42:36.667000+00:00,10.35,11.0,3008,421,,0
1783802556810,2026-07-11T20:42:36.810000+00:00,35.63,36.0,3008,421,,0
1783802556823,2026-07-11T20:42:36.823000+00:00,23.36,24.0,3008,421,,0
1783802557411,2026-07-11T20:42:37.411000+00:00,20.63,21.0,3008,421,,0
1783802557420,2026-07-11T20:42:37.420000+00:00,18.97,19.0,3008,421,,0
1783802557422,2026-07-11T20:42:37.422000+00:00,21.28,22.0,3008,421,,0
1783802557423,2026-07-11T20:42:37.423000+00:00,17.81,18.0,3008,421,,0
1783802557432,2026-07-11T20:42:37.432000+00:00,24.66,25.0,3008,421,,0
1783802557434,2026-07-11T20:42:37.434000+00:00,20.6,21.0,3008,421,,0
1783802557581,2026-07-11T20:42:37.581000+00:00,31.18,32.0,3008,421,,0
1783802557675,2026-07-11T20:42:37.675000+00:00,17.04,18.0,3008,421,,0
1783802557802,2026-07-11T20:42:37.802000+00:00,26.27,27.0,3008,421,,0
1783802557836,2026-07-11T20:42:37.836000+00:00,33.44,34.0,3008,421,,0
