Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],2278,1204,33,52.997330614565364,10.336922999613307,238.5412069997983,357.7352941176471,37.864484654554005,20.01266001935163,33,41,57,120,130,140,160,170,220,240,240
,Aggregated,2278,1204,33,52.997330614565364,10.336922999613307,238.5412069997983,357.7352941176471,37.864484654554005,20.01266001935163,33,41,57,120,130,140,160,170,220,240,240
