Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],10,0,250.0,1040.927051000108,122.87581700002193,2985.6435180008702,655.8,3.333194261631381,0.0,270,310,3000,3000,3000,3000,3000,3000,3000,3000,3000
,Aggregated,10,0,250.0,1040.927051000108,122.87581700002193,2985.6435180008702,655.8,3.333194261631381,0.0,270,310,3000,3000,3000,3000,3000,3000,3000,3000,3000
