Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],1,0,73.4572310002477,73.4572310002477,73.4572310002477,73.4572310002477,840.0,13.420656201404043,0.0,73,73,73,73,73,73,73,73,73,73,73
,Aggregated,1,0,73.4572310002477,73.4572310002477,73.4572310002477,73.4572310002477,840.0,13.420656201404043,0.0,73,73,73,73,73,73,73,73,73,73,73
