Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],10,0,130.0,126.02779870012455,115.02637500052515,139.32559600016248,705.5,68.56552486260098,0.0,130,130,130,130,140,140,140,140,140,140,140
,Aggregated,10,0,130.0,126.02779870012455,115.02637500052515,139.32559600016248,705.5,68.56552486260098,0.0,130,130,130,130,140,140,140,140,140,140,140
