Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],15,5,160.0,163.39622180021252,148.8431550005771,183.87058900043485,455.6,79.58831119544593,26.52943706514864,160,170,170,170,170,180,180,180,180,180,180
,Aggregated,15,5,160.0,163.39622180021252,148.8431550005771,183.87058900043485,455.6,79.58831119544593,26.52943706514864,160,170,170,170,170,180,180,180,180,180,180
