Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],25,2,230.0,235.54335003998403,201.10224699999435,266.4749189999611,658.32,86.26917982344278,6.901534385875423,230,240,250,260,260,260,270,270,270,270,270
,Aggregated,25,2,230.0,235.54335003998403,201.10224699999435,266.4749189999611,658.32,86.26917982344278,6.901534385875423,230,240,250,260,260,260,270,270,270,270,270
