Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],700,0,43,50.01252672570835,21.167614999285433,2390.5495119997795,719.8442857142857,8.80867564602226,0.0,43,48,53,56,66,76,96,130,2400,2400,2400
,Aggregated,700,0,43,50.01252672570835,21.167614999285433,2390.5495119997795,719.8442857142857,8.80867564602226,0.0,43,48,53,56,66,76,96,130,2400,2400,2400
