Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],702,0,61,61.9176087379195,34.40613400016446,226.92415500023344,721.3774928774928,8.76490356397437,0.0,61,65,67,68,74,81,90,97,230,230,230
,Aggregated,702,0,61,61.9176087379195,34.40613400016446,226.92415500023344,721.3774928774928,8.76490356397437,0.0,61,65,67,68,74,81,90,97,230,230,230
