timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783813447320,2026-07-11T23:44:07.320000+00:00,10.18,11.0,3008,421,,0
1783813447320,2026-07-11T23:44:07.320000+00:00,10.23,11.0,3008,421,,0
1783813447334,2026-07-11T23:44:07.334000+00:00,18.36,19.0,3008,421,,0
1783813447344,2026-07-11T23:44:07.344000+00:00,17.24,18.0,3008,421,,0
1783813447347,2026-07-11T23:44:07.347000+00:00,32.16,33.0,3008,421,,0
1783813447349,2026-07-11T23:44:07.349000+00:00,43.63,44.0,3008,421,,0
1783813447352,2026-07-11T23:44:07.352000+00:00,38.69,39.0,3008,421,,0
1783813447354,2026-07-11T23:44:07.354000+00:00,16.72,17.0,3008,421,,0
1783813447354,2026-07-11T23:44:07.354000+00:00,22.17,23.0,3008,421,,0
1783813447358,2026-07-11T23:44:07.358000+00:00,12.94,13.0,3008,421,,0
1783813447364,2026-07-11T23:44:07.364000+00:00,20.08,21.0,3008,421,,0
1783813447372,2026-07-11T23:44:07.372000+00:00,45.83,46.0,3008,421,,0
1783813447411,2026-07-11T23:44:07.411000+00:00,60.26,61.0,3008,421,,0
1783813482772,2026-07-11T23:44:42.772000+00:00,17.33,18.0,3008,421,,0
1783813482821,2026-07-11T23:44:42.821000+00:00,50.81,51.0,3008,421,,0
1783813482828,2026-07-11T23:44:42.828000+00:00,56.15,57.0,3008,421,,0
1783813482841,2026-07-11T23:44:42.841000+00:00,21.87,22.0,3008,421,,0
1783813482841,2026-07-11T23:44:42.841000+00:00,19.08,20.0,3008,421,,0
1783813482844,2026-07-11T23:44:42.844000+00:00,31.25,32.0,3008,421,,0
1783813482845,2026-07-11T23:44:42.845000+00:00,32.41,33.0,3008,421,,0
1783813482846,2026-07-11T23:44:42.846000+00:00,32.56,33.0,3008,421,,0
1783813482856,2026-07-11T23:44:42.856000+00:00,55.39,56.0,3008,421,,0
1783813482859,2026-07-11T23:44:42.859000+00:00,43.3,44.0,3008,421,,0
1783813482877,2026-07-11T23:44:42.877000+00:00,57.29,58.0,3008,421,,0
