Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],2272,775,37,64.13211325264028,9.519705999991857,542.8885300002548,487.45334507042253,37.76302889090892,12.881314872559162,37,63,110,120,130,150,280,370,500,540,540
,Aggregated,2272,775,37,64.13211325264028,9.519705999991857,542.8885300002548,487.45334507042253,37.76302889090892,12.881314872559162,37,63,110,120,130,150,280,370,500,540,540
