Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],5,0,110.0,104.82116459997997,93.3171469998797,116.78982400007953,744.4,40.34093991232204,0.0,110,110,110,120,120,120,120,120,120,120,120
,Aggregated,5,0,110.0,104.82116459997997,93.3171469998797,116.78982400007953,744.4,40.34093991232204,0.0,110,110,110,120,120,120,120,120,120,120,120
