Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],1,0,58.963598999980604,58.963598999980604,58.963598999980604,58.963598999980604,722.0,16.658871377732588,0.0,59,59,59,59,59,59,59,59,59,59,59
,Aggregated,1,0,58.963598999980604,58.963598999980604,58.963598999980604,58.963598999980604,722.0,16.658871377732588,0.0,59,59,59,59,59,59,59,59,59,59,59
