timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783810790652,2026-07-11T22:59:50.652000+00:00,6.15,7.0,3008,421,,0
1783810790654,2026-07-11T22:59:50.654000+00:00,10.85,11.0,3008,421,,0
1783810790659,2026-07-11T22:59:50.659000+00:00,10.27,11.0,3008,421,,0
1783810790664,2026-07-11T22:59:50.664000+00:00,15.76,16.0,3008,421,,0
1783810790671,2026-07-11T22:59:50.671000+00:00,21.39,22.0,3008,421,,0
1783810790673,2026-07-11T22:59:50.673000+00:00,25.94,26.0,3008,421,,0
1783810790673,2026-07-11T22:59:50.673000+00:00,26.1,27.0,3008,421,,0
1783810790679,2026-07-11T22:59:50.679000+00:00,17.65,18.0,3008,421,,0
1783810790681,2026-07-11T22:59:50.681000+00:00,27.99,28.0,3008,421,,0
1783810790684,2026-07-11T22:59:50.684000+00:00,31.73,32.0,3008,421,,0
1783810790696,2026-07-11T22:59:50.696000+00:00,17.85,18.0,3008,421,,0
1783810790697,2026-07-11T22:59:50.697000+00:00,48.79,49.0,3008,421,,0
1783810790707,2026-07-11T22:59:50.707000+00:00,21.25,22.0,3008,421,,0
1783810790709,2026-07-11T22:59:50.709000+00:00,28.93,29.0,3008,421,,0
1783810790713,2026-07-11T22:59:50.713000+00:00,52.06,53.0,3008,421,,0
1783810790713,2026-07-11T22:59:50.713000+00:00,26.31,27.0,3008,421,,0
1783810790717,2026-07-11T22:59:50.717000+00:00,37.25,38.0,3008,421,,0
1783810790724,2026-07-11T22:59:50.724000+00:00,33.62,34.0,3008,421,,0
1783810790728,2026-07-11T22:59:50.728000+00:00,49.54,50.0,3008,421,,0
1783810790739,2026-07-11T22:59:50.739000+00:00,26.74,27.0,3008,421,,0
1783810790743,2026-07-11T22:59:50.743000+00:00,77.56,78.0,3008,421,,0
1783810790745,2026-07-11T22:59:50.745000+00:00,34.88,35.0,3008,421,,0
1783810790746,2026-07-11T22:59:50.746000+00:00,32.47,33.0,3008,421,,0
1783810791666,2026-07-11T22:59:51.666000+00:00,18.11,19.0,3008,421,,0
1783810791671,2026-07-11T22:59:51.671000+00:00,19.74,20.0,3008,421,,0
1783810791677,2026-07-11T22:59:51.677000+00:00,37.03,38.0,3008,421,,0
1783810791683,2026-07-11T22:59:51.683000+00:00,28.46,29.0,3008,421,,0
1783810791684,2026-07-11T22:59:51.684000+00:00,35.34,36.0,3008,421,,0
1783810791685,2026-07-11T22:59:51.685000+00:00,31.71,32.0,3008,421,,0
1783810791686,2026-07-11T22:59:51.686000+00:00,31.38,32.0,3008,421,,0
