timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783811428452,2026-07-11T23:10:28.452000+00:00,16.14,17.0,3008,741,,0
1783811428459,2026-07-11T23:10:28.459000+00:00,14.58,15.0,3008,741,,0
1783811428459,2026-07-11T23:10:28.459000+00:00,17.09,18.0,3008,742,,0
1783811428459,2026-07-11T23:10:28.459000+00:00,15.06,16.0,3008,741,,0
1783811428460,2026-07-11T23:10:28.460000+00:00,15.12,16.0,3008,741,,0
1783811428460,2026-07-11T23:10:28.460000+00:00,15.74,16.0,3008,740,,0
1783811428461,2026-07-11T23:10:28.461000+00:00,18.07,19.0,3008,742,,0
1783811428464,2026-07-11T23:10:28.464000+00:00,17.07,18.0,3008,741,,0
1783811428464,2026-07-11T23:10:28.464000+00:00,18.3,19.0,3008,741,,0
1783811428465,2026-07-11T23:10:28.465000+00:00,17.44,18.0,3008,742,,0
1783811428571,2026-07-11T23:10:28.571000+00:00,108.59,109.0,3008,741,,0
1783811428573,2026-07-11T23:10:28.573000+00:00,101.62,102.0,3008,741,,0
1783811428573,2026-07-11T23:10:28.573000+00:00,91.47,92.0,3008,741,,0
1783811428578,2026-07-11T23:10:28.578000+00:00,96.92,97.0,3008,742,,0
1783811428579,2026-07-11T23:10:28.579000+00:00,98.47,99.0,3008,740,,0
1783811428580,2026-07-11T23:10:28.580000+00:00,99.32,100.0,3008,741,,0
1783811428580,2026-07-11T23:10:28.580000+00:00,98.99,99.0,3008,741,,0
1783811428581,2026-07-11T23:10:28.581000+00:00,110.77,111.0,3008,742,,0
1783811428582,2026-07-11T23:10:28.582000+00:00,111.4,112.0,3008,741,,0
1783811428584,2026-07-11T23:10:28.584000+00:00,111.42,112.0,3008,742,,0
1783811428682,2026-07-11T23:10:28.682000+00:00,28.97,29.0,3008,741,,0
1783811428687,2026-07-11T23:10:28.687000+00:00,15.21,16.0,3008,741,,0
1783811428689,2026-07-11T23:10:28.689000+00:00,15.78,16.0,3008,741,,0
1783811428694,2026-07-11T23:10:28.694000+00:00,23.76,24.0,3008,741,,0
1783811428695,2026-07-11T23:10:28.695000+00:00,38.16,39.0,3008,741,,0
1783811428699,2026-07-11T23:10:28.699000+00:00,53.08,54.0,3008,742,,0
1783811428701,2026-07-11T23:10:28.701000+00:00,36.21,37.0,3008,742,,0
1783811428702,2026-07-11T23:10:28.702000+00:00,46.97,47.0,3008,740,,0
1783811428702,2026-07-11T23:10:28.702000+00:00,56.55,57.0,3008,741,,0
1783811428705,2026-07-11T23:10:28.705000+00:00,62.47,63.0,3008,742,,0
1783811429456,2026-07-11T23:10:29.456000+00:00,20.23,21.0,3008,742,,0
1783811429458,2026-07-11T23:10:29.458000+00:00,15.37,16.0,3008,742,,0
1783811429458,2026-07-11T23:10:29.458000+00:00,15.54,16.0,3008,742,,0
1783811429459,2026-07-11T23:10:29.459000+00:00,18.27,19.0,3008,740,,0
1783811429459,2026-07-11T23:10:29.459000+00:00,15.5,16.0,3008,741,,0
1783811429462,2026-07-11T23:10:29.462000+00:00,17.52,18.0,3008,741,,0
1783811429462,2026-07-11T23:10:29.462000+00:00,18.89,19.0,3008,741,,0
1783811429462,2026-07-11T23:10:29.462000+00:00,15.2,16.0,3008,741,,0
1783811429463,2026-07-11T23:10:29.463000+00:00,16.58,17.0,3008,741,,0
1783811429467,2026-07-11T23:10:29.467000+00:00,20.82,21.0,3008,741,,0
1783811429502,2026-07-11T23:10:29.502000+00:00,29.03,30.0,3008,741,,0
1783811429517,2026-07-11T23:10:29.517000+00:00,53.5,54.0,3008,740,,0
1783811429537,2026-07-11T23:10:29.537000+00:00,73.48,74.0,3008,742,,0
1783811429544,2026-07-11T23:10:29.544000+00:00,74.09,75.0,3008,741,,0
1783811429565,2026-07-11T23:10:29.565000+00:00,101.22,102.0,3008,741,,0
1783811429570,2026-07-11T23:10:29.570000+00:00,87.24,88.0,3008,742,,0
1783811429575,2026-07-11T23:10:29.575000+00:00,94.24,95.0,3008,741,,0
1783811429578,2026-07-11T23:10:29.578000+00:00,96.66,97.0,3008,742,,0
1783811429582,2026-07-11T23:10:29.582000+00:00,112.75,113.0,3008,741,,0
1783811429583,2026-07-11T23:10:29.583000+00:00,108.95,109.0,3008,741,,0
