Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],50,9,450.0,408.63011613997514,176.988319999964,576.5180349999355,611.84,81.95617596829851,14.752111674293731,450,450,460,480,550,560,580,580,580,580,580
,Aggregated,50,9,450.0,408.63011613997514,176.988319999964,576.5180349999355,611.84,81.95617596829851,14.752111674293731,450,450,460,480,550,560,580,580,580,580,580
