Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],9511,7183,23,36.88599539543549,8.846536999953969,398.2097809998777,201.19692987067606,47.53771006296202,35.90194210727118,23,28,44,53,73,95,130,170,360,400,400
,Aggregated,9511,7183,23,36.88599539543549,8.846536999953969,398.2097809998777,201.19692987067606,47.53771006296202,35.90194210727118,23,28,44,53,73,95,130,170,360,400,400
