Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],25,5,240.0,253.10603095998886,212.46715200004473,332.1292190000804,594.6,74.55739863666194,14.91147972733239,240,290,290,300,310,310,330,330,330,330,330
,Aggregated,25,5,240.0,253.10603095998886,212.46715200004473,332.1292190000804,594.6,74.55739863666194,14.91147972733239,240,290,290,300,310,310,330,330,330,330,330
