timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783814056203,2026-07-11T23:54:16.203000+00:00,28.71,29.0,3008,421,,0
1783814087625,2026-07-11T23:54:47.625000+00:00,12.28,13.0,3008,421,,0
1783814088620,2026-07-11T23:54:48.620000+00:00,23.81,24.0,3008,421,,0
1783814088637,2026-07-11T23:54:48.637000+00:00,7.82,8.0,3008,421,,0
1783814088644,2026-07-11T23:54:48.644000+00:00,18.23,19.0,3008,421,,0
1783814088655,2026-07-11T23:54:48.655000+00:00,35.47,36.0,3008,421,,0
1783814088681,2026-07-11T23:54:48.681000+00:00,56.43,57.0,3008,421,,0
1783814089617,2026-07-11T23:54:49.617000+00:00,18.96,19.0,3008,421,,0
1783814089620,2026-07-11T23:54:49.620000+00:00,20.08,21.0,3008,421,,0
1783814089623,2026-07-11T23:54:49.623000+00:00,23.44,24.0,3008,421,,0
1783814089633,2026-07-11T23:54:49.633000+00:00,27.51,28.0,3008,421,,0
1783814089660,2026-07-11T23:54:49.660000+00:00,18.21,19.0,3008,421,,0
1783814089665,2026-07-11T23:54:49.665000+00:00,76.03,77.0,3008,421,,0
1783814089674,2026-07-11T23:54:49.674000+00:00,17.99,18.0,3008,421,,0
1783814089675,2026-07-11T23:54:49.675000+00:00,33.27,34.0,3008,421,,0
1783814089684,2026-07-11T23:54:49.684000+00:00,37.7,38.0,3008,421,,0
1783814089703,2026-07-11T23:54:49.703000+00:00,49.68,50.0,3008,421,,0
1783814090593,2026-07-11T23:54:50.593000+00:00,7.33,8.0,3008,421,,0
1783814090603,2026-07-11T23:54:50.603000+00:00,9.87,10.0,3008,421,,0
1783814090612,2026-07-11T23:54:50.612000+00:00,10.69,11.0,3008,421,,0
1783814090618,2026-07-11T23:54:50.618000+00:00,17.07,18.0,3008,421,,0
1783814090620,2026-07-11T23:54:50.620000+00:00,18.76,19.0,3008,421,,0
1783814090624,2026-07-11T23:54:50.624000+00:00,18.28,19.0,3008,421,,0
1783814090629,2026-07-11T23:54:50.629000+00:00,33.84,34.0,3008,421,,0
1783814090630,2026-07-11T23:54:50.630000+00:00,25.77,26.0,3008,421,,0
1783814090631,2026-07-11T23:54:50.631000+00:00,36.42,37.0,3008,421,,0
1783814090636,2026-07-11T23:54:50.636000+00:00,32.59,33.0,3008,421,,0
1783814090660,2026-07-11T23:54:50.660000+00:00,16.93,17.0,3008,421,,0
1783814090673,2026-07-11T23:54:50.673000+00:00,26.18,27.0,3008,421,,0
1783814090674,2026-07-11T23:54:50.674000+00:00,23.51,24.0,3008,421,,0
1783814090689,2026-07-11T23:54:50.689000+00:00,40.75,41.0,3008,421,,0
1783814090710,2026-07-11T23:54:50.710000+00:00,64.09,65.0,3008,421,,0
1783814091613,2026-07-11T23:54:51.613000+00:00,24.52,25.0,3008,421,,0
1783814091618,2026-07-11T23:54:51.618000+00:00,26.71,27.0,3008,421,,0
1783814091619,2026-07-11T23:54:51.619000+00:00,20.84,21.0,3008,421,,0
1783814091624,2026-07-11T23:54:51.624000+00:00,17.9,18.0,3008,421,,0
1783814091628,2026-07-11T23:54:51.628000+00:00,31.27,32.0,3008,421,,0
1783814091630,2026-07-11T23:54:51.630000+00:00,40.38,41.0,3008,421,,0
1783814091633,2026-07-11T23:54:51.633000+00:00,26.52,27.0,3008,421,,0
1783814091643,2026-07-11T23:54:51.643000+00:00,38.48,39.0,3008,421,,0
1783814091648,2026-07-11T23:54:51.648000+00:00,40.62,41.0,3008,421,,0
