Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],1,0,84.4229770000311,84.4229770000311,84.4229770000311,84.4229770000311,711.0,11.678678628509058,0.0,84,84,84,84,84,84,84,84,84,84,84
,Aggregated,1,0,84.4229770000311,84.4229770000311,84.4229770000311,84.4229770000311,711.0,11.678678628509058,0.0,84,84,84,84,84,84,84,84,84,84,84
