Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],25,7,240.0,239.41614072001357,223.2925980000573,265.23905399994874,529.76,86.34476443627584,24.176534042157236,240,240,250,250,260,260,270,270,270,270,270
,Aggregated,25,7,240.0,239.41614072001357,223.2925980000573,265.23905399994874,529.76,86.34476443627584,24.176534042157236,240,240,250,250,260,260,270,270,270,270,270
