Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],50,13,440.0,408.33534622000116,211.5436080002837,558.9972669999952,531.98,84.81370444829186,22.051563156555883,450,460,470,490,500,520,560,560,560,560,560
,Aggregated,50,13,440.0,408.33534622000116,211.5436080002837,558.9972669999952,531.98,84.81370444829186,22.051563156555883,450,460,470,490,500,520,560,560,560,560,560
