timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783814781668,2026-07-12T00:06:21.668000+00:00,22.16,23.0,3008,742,,0
1783814782651,2026-07-12T00:06:22.651000+00:00,16.59,17.0,3008,742,,0
1783814782683,2026-07-12T00:06:22.683000+00:00,18.46,19.0,3008,741,,0
1783814782685,2026-07-12T00:06:22.685000+00:00,15.31,16.0,3008,742,,0
1783814782696,2026-07-12T00:06:22.696000+00:00,29.23,30.0,3008,742,,0
1783814782768,2026-07-12T00:06:22.768000+00:00,107.72,108.0,3008,742,,0
1783814783649,2026-07-12T00:06:23.649000+00:00,24.3,25.0,3008,742,,0
1783814783651,2026-07-12T00:06:23.651000+00:00,14.87,15.0,3008,742,,0
1783814783651,2026-07-12T00:06:23.651000+00:00,14.78,15.0,3008,742,,0
1783814783653,2026-07-12T00:06:23.653000+00:00,16.26,17.0,3008,741,,0
1783814783654,2026-07-12T00:06:23.654000+00:00,14.88,15.0,3008,742,,0
1783814783763,2026-07-12T00:06:23.763000+00:00,79.18,80.0,3008,742,,0
1783814783766,2026-07-12T00:06:23.766000+00:00,85.68,86.0,3008,742,,0
1783814783768,2026-07-12T00:06:23.768000+00:00,82.23,83.0,3008,742,,0
1783814783770,2026-07-12T00:06:23.770000+00:00,89.78,90.0,3008,741,,0
1783814783771,2026-07-12T00:06:23.771000+00:00,88.98,89.0,3008,742,,0
1783814784647,2026-07-12T00:06:24.647000+00:00,16.14,17.0,3008,741,,0
1783814784649,2026-07-12T00:06:24.649000+00:00,19.39,20.0,3008,742,,0
1783814784649,2026-07-12T00:06:24.649000+00:00,18.98,19.0,3008,742,,0
1783814784650,2026-07-12T00:06:24.650000+00:00,16.07,17.0,3008,742,,0
1783814784654,2026-07-12T00:06:24.654000+00:00,18.73,19.0,3008,742,,0
1783814784655,2026-07-12T00:06:24.655000+00:00,18.07,19.0,3008,742,,0
1783814784657,2026-07-12T00:06:24.657000+00:00,16.16,17.0,3008,742,,0
1783814784660,2026-07-12T00:06:24.660000+00:00,17.15,18.0,3008,740,,0
1783814784661,2026-07-12T00:06:24.661000+00:00,21.8,22.0,3008,741,,0
