Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [medium],15,5,160.0,164.21608813325292,148.50324599956366,196.76601799983473,459.8,73.10401723414714,24.36800574471571,160,170,170,170,180,200,200,200,200,200,200
,Aggregated,15,5,160.0,164.21608813325292,148.50324599956366,196.76601799983473,459.8,73.10401723414714,24.36800574471571,160,170,170,170,180,200,200,200,200,200,200
