Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],7093,35,68,98.71734529790011,9.394245999828854,9227.489030000015,720.599887212745,16.883893471031012,0.08331259995574304,68,94,120,130,150,160,170,180,8100,9200,9200
,Aggregated,7093,35,68,98.71734529790011,9.394245999828854,9227.489030000015,720.599887212745,16.883893471031012,0.08331259995574304,68,94,120,130,150,160,170,180,8100,9200,9200
