Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],10,0,120.0,122.33387660007793,109.35892399993463,142.93421100046544,668.2,68.89110442799398,0.0,120,120,130,130,140,140,140,140,140,140,140
,Aggregated,10,0,120.0,122.33387660007793,109.35892399993463,142.93421100046544,668.2,68.89110442799398,0.0,120,120,130,130,140,140,140,140,140,140,140
