Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],50,2,410.0,385.5552097600003,225.90439999999035,501.59980900002665,692.26,93.73383130384724,3.7493532521538895,410,440,440,470,480,500,500,500,500,500,500
,Aggregated,50,2,410.0,385.5552097600003,225.90439999999035,501.59980900002665,692.26,93.73383130384724,3.7493532521538895,410,440,440,470,480,500,500,500,500,500,500
