Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],10,0,100.0,108.22565780008517,87.95802700024069,141.21037300083117,658.0,65.04753367679581,0.0,110,120,120,120,140,140,140,140,140,140,140
,Aggregated,10,0,100.0,108.22565780008517,87.95802700024069,141.21037300083117,658.0,65.04753367679581,0.0,110,120,120,120,140,140,140,140,140,140,140
